City,State,Population,Gender_Ratio,Tier,Literacy_Rate,Category,Total_Sales,Discount,Assurance_Sales,Holiday_Sales,Summer_Sales,Winter_Sales,Rain_Sales,01-01-2023,01-02-2023,01-03-2023,01-04-2023,01-05-2023,01-06-2023,01-07-2023,01-08-2023,01-09-2023,01-10-2023,01-11-2023,01-12-2023
Dhamtari,Chhattisgarh,2618708,856,3,8,Beauty and Grooming,494.48,53.9,287,292.32,157.1929335,144.2640292,193.021843,9.31,29.11,6.5,46.31,74.9,29.48,8.62,88.56,61.64,34.2,103.71,2.14
Dhamtari,Chhattisgarh,2618708,856,3,8,Watches,551.32,52.53,356,347.26,175.2610868,160.8461015,215.2082617,76.85,8.2,24.56,24.44,117.2,9.06,31.86,58.52,7.53,117.3,44.41,31.4
Dhamtari,Chhattisgarh,2618708,856,3,8,Festive Decor & Gifting,39.79,13.11,25,14.84,12.64770729,11.60745062,15.53049311,7.82,1.39,0.49,2.17,7.54,2.44,2.12,6.91,3.51,3,1.37,1.03
Dhamtari,Chhattisgarh,2618708,856,3,8,Home Improvement,224.5,37.72,90,105.07,71.36920544,65.49918566,87.63635398,5.41,20.48,9.3,2.45,23.16,36.47,5.7,0.56,42.32,39.05,27.02,12.6
Dhamtari,Chhattisgarh,2618708,856,3,8,Furniture,1290.19,59.3,658,858.06,410.1470794,376.4130417,503.6317052,131.03,59.63,107.66,187.2,106.32,8.96,72.26,73.13,69.62,288.63,131.92,53.84
Dhamtari,Chhattisgarh,2618708,856,3,8,Pens & Stationery,2122.85,61.35,1210,829.17,674.8455249,619.3404011,828.6627396,59.12,142.12,253.82,297.77,120.22,3.04,197.58,389.07,49.9,192.11,354.15,63.95
Dhamtari,Chhattisgarh,2618708,856,3,8,"Bags, Wallets & Belts",22.73,12.81,12,9.44,7.227261311,6.632828928,8.874567492,1.03,3.09,1.2,1.6,1.03,3.4,0.14,0.76,5.44,2.54,2.18,0.34
Dhamtari,Chhattisgarh,2618708,856,3,8,Mobiles & Accessories,2316.09,66.23,1507,1409.95,736.277246,675.719447,904.0965633,133.33,224.42,245.95,69.03,110.9,310.4,437.13,75.63,296.57,94.76,202.78,115.18
Dhamtari,Chhattisgarh,2618708,856,3,8,Wearable Smart Devices,68.2,22.82,41,46.56,21.68178393,19.89848678,26.62370248,2.2,1.04,0.73,7.34,7.95,5.65,5.57,5.62,0.63,14.8,3.79,12.86
Dhamtari,Chhattisgarh,2618708,856,3,8,Home Decor,616.68,47.78,321,340.69,196.0394631,179.9154847,240.7226432,82.79,22.69,122.21,41.49,9.6,22.74,106.26,78.43,32.1,23.93,15.5,58.94
Dhamtari,Chhattisgarh,2618708,856,3,8,Musical Instruments,2185.37,62.03,1391,868.97,694.7204935,637.5806807,853.0678002,473.13,44.66,38.61,30.26,560.21,65.65,77.05,0.48,255.87,519.67,111.7,8.09
Dhamtari,Chhattisgarh,2618708,856,3,8,"Kitchen, Cookware & Serveware",181.88,38.16,110,109.44,57.81809049,53.06263142,70.99653994,7.6,23.55,1.22,14.29,29.77,12.54,42.58,2.06,0.47,25.88,5.64,16.27
Dhamtari,Chhattisgarh,2618708,856,3,8,Audio & Video,5.68,0,2,2.24,1.806815328,1.658207232,2.218641873,0.58,0.13,0.07,0.78,0.74,0.21,1.42,0.08,0.54,0.18,0.02,0.93
Dhamtari,Chhattisgarh,2618708,856,3,8,Building Materials and Supplies,51.15,17.75,32,24.3,16.26133795,14.92386509,19.96777686,10.66,1.6,6.98,1.97,4.14,3.17,12.59,0.87,6.5,0.01,1.65,1.01
Dhamtari,Chhattisgarh,2618708,856,3,8,Pet Supplies,181.88,37.95,125,106.88,57.81809049,53.06263142,70.99653994,4.83,8.4,27.99,1.5,4.3,24.02,15.61,27.03,19.51,8.84,20.9,18.93
Dhamtari,Chhattisgarh,2618708,856,3,8,Automotive Accessories,5.68,4.99,2,2.36,1.806815328,1.658207232,2.218641873,0.07,0.49,0.19,0.15,1.08,0.39,1.15,0.5,0.03,0.53,0.25,0.84
Dhamtari,Chhattisgarh,2618708,856,3,8,Exercise & Fitness,1886.98,63.01,883,1241.68,599.8626888,550.524801,736.5891018,139.9,85.56,352.42,66.67,125.34,55.43,277.44,309.96,119.23,29.97,316.14,8.92
Dhamtari,Chhattisgarh,2618708,856,3,8,Toys and Games,1008.85,61.67,557,497,320.7097207,294.3317837,393.8089325,72.42,74.06,20.96,55.24,177.59,66.92,37.71,215.14,76.11,64.85,121.13,26.72
Dhamtari,Chhattisgarh,2618708,856,3,8,Kids Accessories,528.58,48.01,362,213.9,168.0338255,154.2132726,206.3336942,96.67,20.41,7.92,42.65,109.99,7.47,31.98,100.25,17.16,56.94,2.46,34.67
Dhamtari,Chhattisgarh,2618708,856,3,8,Health Care,1958.02,63.62,1116,757.9,622.4478804,571.2523914,764.3221253,22.46,268.71,108.18,16.21,339.33,158.73,149.67,454.3,21.95,138.4,46.46,233.63
Dhamtari,Chhattisgarh,2618708,856,3,8,Books,386.49,50.46,150,199.92,122.8634423,112.7580918,150.8676474,53.15,11.3,5.14,0.95,35.29,81.49,90.98,28.97,26.9,4.02,44.71,3.6
Dhamtari,Chhattisgarh,2618708,856,3,8,Sports,79.57,21.23,51,56,25.29541459,23.21490125,31.06098622,9.6,2.26,5.93,17.62,1.67,0.08,19.03,0.23,6.39,5.41,1.39,9.97
Dhamtari,Chhattisgarh,2618708,856,3,8,Jewellery,82.41,26.74,38,33.93,26.19882225,24.04400486,32.17030716,6.9,12.09,10.57,5.14,6.92,3.57,8.43,13.85,6.96,2.92,0.65,4.4
Dhamtari,Chhattisgarh,2618708,856,3,8,Food Products,31.26,9.67,11,21.45,9.937484302,9.120139776,12.2025303,4.76,0.77,4.86,0.25,0.53,4.3,2.67,2.47,3.44,3.63,1.51,2.07
Dhamtari,Chhattisgarh,2618708,856,3,8,Home & Kitchen,503,50.82,260,339.84,159.9031565,146.75134,196.3498058,6.85,9.5,54.96,46.54,44.5,13.91,63.27,48.14,71.09,13.85,30.14,100.27
Dhamtari,Chhattisgarh,2618708,856,3,8,Cameras & Accessories,1469.23,59.43,568,708.29,467.0617622,428.6465695,573.5189242,144.51,14.71,55.4,273.43,124.07,14.16,17.93,25.91,244.19,285.49,221.85,47.57
Dhamtari,Chhattisgarh,2618708,856,3,8,Home Furnishing,19.89,8.91,12,10.08,6.323853647,5.803725312,7.765246556,1.98,0.59,1.52,0.31,2.74,1.75,0.06,1.75,1.92,4.03,2.12,1.1
Dhamtari,Chhattisgarh,2618708,856,3,8,Home Lighting,59.68,24.99,40,24.36,18.97156094,17.41117594,23.29573967,0.92,7.62,13.41,1.17,3.48,0.91,5.03,3.97,10.6,3.69,2.74,6.13
Dhamtari,Chhattisgarh,2618708,856,3,8,Baby Care,136.41,29.7,90,60,43.36356786,39.79697357,53.24740495,12.9,3.5,8.87,13.14,19.19,2.17,15,21.15,15.08,2.02,18.53,4.87
Deoghar,Jharkhand,2585704,876,3,7,Food Products,3661.22,68.76,945,1237.47,1433.382336,1150.487166,1077.35215,7.96,587.47,511.98,516.36,276.61,128.43,851.64,5.29,60.05,160.37,416.85,138.21
Deoghar,Jharkhand,2585704,876,3,7,Cameras & Accessories,652.62,51.1,174,202.82,255.5020083,205.075627,192.0392285,108.93,2.59,29.56,10.24,130.83,84.87,2.78,50.18,45.63,93.45,14.88,78.68
Deoghar,Jharkhand,2585704,876,3,7,"Bags, Wallets & Belts",2232.85,66.14,854,142.09,874.1703932,701.6423969,657.0398761,60.23,17.67,88.44,56.33,307.1,422.3,1.45,202.36,112.01,341.22,362.77,260.97
Deoghar,Jharkhand,2585704,876,3,7,Jewellery,147.76,29.57,47,20.36,57.84951131,46.43221744,43.48058004,16.51,7.51,2.17,0.5,48.8,6.38,0.59,8.01,31.87,3.01,19.2,3.2
Deoghar,Jharkhand,2585704,876,3,7,Home Cleaning & Bathroom Accessories,262.69,41.96,84,1.33,102.8435757,82.54616434,77.29880895,27.75,2.75,59.9,3.98,13.46,25.5,10.78,33.51,19.01,14,38.6,13.44
Deoghar,Jharkhand,2585704,876,3,7,Beauty and Grooming,726.5,58.43,292,149.39,284.426764,228.2917358,213.7795185,8.52,125.9,164.41,80.37,8.18,31.47,43.37,22.81,37.35,110.26,0.79,93.07
Deoghar,Jharkhand,2585704,876,3,7,Musical Instruments,611.57,48.43,269,70.31,239.4326996,192.1777889,179.9612896,35.81,103.42,40.55,73.74,81.78,43.37,16.08,25.99,135.38,2.52,30.16,22.79
Deoghar,Jharkhand,2585704,876,3,7,Furniture,779.86,52.91,275,163.53,305.3168653,245.0589254,229.4808391,72.49,4.58,128.16,75.93,1.11,100.12,8.67,105.75,49.67,65.39,85.11,82.87
Deoghar,Jharkhand,2585704,876,3,7,Home & Kitchen,49.25,16.5,17,13.48,19.28317044,15.47740581,14.49352668,8.59,2.68,8.52,5.71,4.39,0.66,0.73,5.91,6.62,1.23,2.84,1.36
Deoghar,Jharkhand,2585704,876,3,7,Sports,65.67,22.15,29,16.11,25.71089392,20.63654109,19.32470224,9.96,1.86,5.84,1.53,15.44,2.9,4.98,0.31,12.28,1.75,6.09,2.73
Deoghar,Jharkhand,2585704,876,3,7,Toys and Games,554.11,50.12,211,70.23,216.9356674,174.1208154,163.0521751,1.28,59.24,66.65,1.64,106.9,41.75,101.74,52.98,4.48,3.86,87.3,26.3
Deoghar,Jharkhand,2585704,876,3,7,Clothing and Accessories,9189.99,65.49,3649,1882.48,3597.918218,2887.825968,2704.250519,579.06,1923.93,157.11,2431.59,857.62,151.59,52.31,1464.08,1161.01,26.85,303.83,81.01
Deoghar,Jharkhand,2585704,876,3,7,Festive Decor & Gifting,147.76,31.77,64,10.14,57.84951131,46.43221744,43.48058004,10.89,7,38.96,6.6,6.07,6.22,0.38,15.6,15.76,11.75,20.35,8.2
Deoghar,Jharkhand,2585704,876,3,7,Home Decor,36.94,14.34,13,12.83,14.46237783,11.60805436,10.87014501,3.15,3.33,0.02,8.75,1.07,4.62,5.1,1.61,0.34,3.82,1.89,3.23
Deoghar,Jharkhand,2585704,876,3,7,Pens & Stationery,69.78,19.25,27,15.26,27.31782479,21.9263249,20.53249613,0.23,13.95,9.41,6.87,0.6,10.43,3.12,0.29,10.03,7.09,3.51,4.25
Deoghar,Jharkhand,2585704,876,3,7,Health & Personal Care Appliances,32.84,8.09,13,4.3,12.85544696,10.31827054,9.662351119,0.34,3.07,3.71,0.55,3.67,4.93,1.6,0.63,4.71,2.72,3.31,3.6
Deoghar,Jharkhand,2585704,876,3,7,Watches,65.67,23.8,29,23.18,25.71089392,20.63654109,19.32470224,4.33,0.2,7.25,1.81,15.71,0.94,6.97,1.15,1.71,9.49,4.36,11.75
Deoghar,Jharkhand,2585704,876,3,7,Audio & Video,61.57,17.14,18,4.59,24.10396305,19.34675727,18.11690835,0.2,13.11,3.57,9.69,2.63,8.22,4.1,3.33,8.62,2.07,3.51,2.52
Deoghar,Jharkhand,2585704,876,3,7,Computers,131.34,35.12,53,0.62,51.42178783,41.27308217,38.64940448,13.95,0.53,10.07,17.11,8.42,15.82,2.59,20.72,4.95,10.39,25.72,1.08
Deoghar,Jharkhand,2585704,876,3,7,Books,603.36,52.88,163,112.77,236.2188379,189.5982212,177.5457018,10.15,7.77,47.7,2.58,83.9,102.04,21.52,10.11,73.83,72.08,94.38,77.29
Deoghar,Jharkhand,2585704,876,3,7,Home Lighting,77.99,25.58,36,20.89,30.53168653,24.50589254,22.94808391,0.9,5.16,11.21,0.07,11.22,8.03,2.86,6.04,7.52,6.53,11.47,6.97
Deoghar,Jharkhand,2585704,876,3,7,Health Care,816.8,52.92,322,206.59,319.7792431,256.6669798,240.3509841,12.65,61.75,105.9,0.23,28.16,185.49,12.6,106.77,46.52,74.46,138.19,44.08
Deoghar,Jharkhand,2585704,876,3,7,Kids Accessories,8.21,0,3,1.37,3.21386174,2.579567636,2.41558778,0.77,0.37,0.27,1.98,0.35,0.62,0.02,0.47,0.58,1.34,1.31,0.13
Deoghar,Jharkhand,2585704,876,3,7,Baby Care,2224.64,64.38,1018,130.83,870.9565314,699.0628293,654.6242883,315.92,314.32,329.1,242.64,264.83,34.38,144.53,300.57,97.24,112.29,46.33,22.5
Deoghar,Jharkhand,2585704,876,3,7,Mobiles & Accessories,627.99,49.27,283,20.18,245.8604231,197.3369241,184.7924651,20.79,134.68,98.12,34.3,50.68,62.76,55.75,67.63,33.39,28.02,12.87,29
Deoghar,Jharkhand,2585704,876,3,7,Exercise & Fitness,98.51,24.25,31,21.85,38.56634088,30.95481163,28.98705336,4.53,21.25,11.62,6.81,16.65,3.48,3.36,14.77,10.48,0.38,3.17,2.01
Deoghar,Jharkhand,2585704,876,3,7,Wearable Smart Devices,1658.22,65.44,690,450.59,649.2000714,521.0726624,487.9487315,76.86,113.08,36.08,159.13,348.25,105.74,58.24,204.6,113.98,111.13,323.48,7.66
Deoghar,Jharkhand,2585704,876,3,7,Home Furnishing,57.46,15.23,24,1.01,22.49703218,18.05697345,16.90911446,9.71,1.62,3.07,3.67,11.44,4.31,5.62,2.48,7.05,1.76,6.14,0.59
Deoghar,Jharkhand,2585704,876,3,7,"Kitchen, Cookware & Serveware",197.02,42.87,83,54.45,77.13268175,61.90962326,57.97410671,10.85,27.67,2.54,34.16,9.11,31.32,2.44,23.03,18.69,13.82,5.22,18.18
Deoghar,Jharkhand,2585704,876,3,7,Footwear,24.63,8.98,8,0.94,9.641585219,7.738702907,7.246763339,2.39,1.11,2.28,2.84,3.45,1.07,0.05,3.28,1.45,2.48,1.76,2.48
Deoghar,Jharkhand,2585704,876,3,7,Home Improvement,119.03,33.63,33,26.38,46.60099522,37.40373072,35.02602281,20.12,5.38,8.65,24.39,5.25,8.3,9.23,13.26,1.07,11.46,4.93,6.98
Deoghar,Jharkhand,2585704,876,3,7,Building Materials and Supplies,652.62,55.96,287,52.72,255.5020083,205.075627,192.0392285,44.41,104.81,50.34,132.13,64.88,8.15,45.49,35.59,48.25,62.7,28.28,27.58
Deoghar,Jharkhand,2585704,876,3,7,Automotive Accessories,36.94,12.45,12,10.47,14.46237783,11.60805436,10.87014501,3.47,3.26,3.77,1.35,7.26,2.08,2.07,0.98,1.08,6.74,4.58,0.3
Deoghar,Jharkhand,2585704,876,3,7,Pet Supplies,49.25,19.41,23,3.07,19.28317044,15.47740581,14.49352668,1.83,6.72,10.69,7.5,0.99,0.1,2.07,8.8,3.59,0.03,3.43,3.51
Chitapur,Karnataka,1076588,910,3,7,Books,1446.94,60.39,381,377.12,500.6327169,631.2639369,315.0404907,116.87,175.11,83.95,163.16,29.76,223.76,0.12,75.31,7.22,232.39,68.18,271.1
Chitapur,Karnataka,1076588,910,3,7,Kids Accessories,702.44,58.78,325,3.65,243.0397201,306.4566205,152.9411685,166.39,40.41,31.31,74.97,115.77,20.99,119.23,12.76,0.05,20.9,18.96,80.7
Chitapur,Karnataka,1076588,910,3,7,Home Cleaning & Bathroom Accessories,702.44,51.55,220,274.81,243.0397201,306.4566205,152.9411685,62.67,93.35,12.36,148.35,79.05,3.29,66.17,2.21,2.96,81.6,46.41,104.02
Chitapur,Karnataka,1076588,910,3,7,Pens & Stationery,12.62,7.58,4,1.86,4.365982996,5.505208752,2.74744614,0.07,2.18,0.73,0.24,3.25,0.15,0.21,0.47,0.83,1.25,0.15,3.11
Chitapur,Karnataka,1076588,910,3,7,Watches,752.91,56.44,329,70.49,260.5036521,328.4774555,163.930953,244.05,8.09,23.91,4.24,51.43,180.93,29.11,15.68,46.26,72.89,48.66,27.68
Chitapur,Karnataka,1076588,910,3,7,Beauty and Grooming,3465.92,70,1359,1204.57,1199.189996,1512.097337,754.6318731,286.24,23.23,448.1,104.24,78.93,567.91,21.43,98.33,534.99,99.88,831.26,371.36
Chitapur,Karnataka,1076588,910,3,7,Musical Instruments,12.62,0.52,5,0.04,4.365982996,5.505208752,2.74744614,1.3,0.52,1.48,0.53,1.48,0.87,0.07,0.3,1.38,1,2.88,0.81
Chitapur,Karnataka,1076588,910,3,7,Audio & Video,12.62,7.27,3,0.15,4.365982996,5.505208752,2.74744614,1.95,0.35,0.3,0.55,2.52,1,0.59,0.38,0.56,1.22,0.13,3.08
Chitapur,Karnataka,1076588,910,3,7,Jewellery,58.89,24.34,18,0.42,20.37458732,25.69097418,12.82141532,6.17,4.21,9.71,5.06,1.29,4.32,3.43,1.46,5.04,2.89,11.19,4.12
Chitapur,Karnataka,1076588,910,3,7,Home Furnishing,54.68,19.22,22,18.54,18.91925965,23.85590459,11.90559994,7.08,1.13,2.3,1,12.62,3.01,3.88,5.98,0.28,1.77,8.45,7.19
Chitapur,Karnataka,1076588,910,3,7,Food Products,50.47,12.75,12,20.41,17.46393199,22.02083501,10.98978456,3.75,2.45,4.06,3.65,4.14,5.62,2.96,2.5,4.45,1.07,13.93,1.89
Chitapur,Karnataka,1076588,910,3,7,Toys and Games,1085.2,60.95,405,312.45,375.4745377,473.4479527,236.280368,136.59,101.54,89.5,247.71,37.08,1.19,27.99,58.53,69.4,80.36,94.74,140.58
Chitapur,Karnataka,1076588,910,3,7,Home Lighting,227.14,44.64,104,17.36,78.58769394,99.09375753,49.45403052,22.14,20.09,25.02,2.78,33.82,16.97,12.38,9.81,13.39,13.88,24.03,32.84
Chitapur,Karnataka,1076588,910,3,7,Home & Kitchen,315.47,44.06,110,19.02,109.1495749,137.6302188,68.6861535,51.79,16.92,54.79,22.56,7.53,24.27,16.02,45.2,7.07,0.4,7.69,61.23
Chitapur,Karnataka,1076588,910,3,7,Baby Care,740.29,54.76,330,136.62,256.1376691,322.9722468,161.1835069,123.56,71.82,40.12,52.47,80.53,83.02,12.33,0.21,129.07,19.58,28.47,99.13
Chitapur,Karnataka,1076588,910,3,7,Automotive Accessories,134.6,36.07,43,32.93,46.5704853,58.72222669,29.30609216,10.68,7.75,10.83,0.42,9.2,26.12,12.24,0.51,2.69,13.87,26.9,13.39
Chitapur,Karnataka,1076588,910,3,7,Sports,1388.05,65.48,607,99.92,480.2581296,605.5729627,302.2190754,71.35,227.89,226.08,88.52,136.34,29.32,182.89,23.59,93.32,2.42,155.05,151.28
Chitapur,Karnataka,1076588,910,3,7,Festive Decor & Gifting,837.04,57.82,358,92.85,289.6102054,365.1788472,182.2472606,19.41,63.8,101.46,92.82,76.86,18.46,58.12,2.9,40.71,80.52,256.64,25.33
Chitapur,Karnataka,1076588,910,3,7,Mobiles & Accessories,450.06,43.96,197,25.16,155.7200602,196.3524455,97.99224566,66.87,67.39,12.2,38.43,20.23,84.86,20.26,27.31,32.73,17.69,56.93,5.17
Chitapur,Karnataka,1076588,910,3,7,Cameras & Accessories,180.87,33.19,47,48.7,62.57908962,78.90799211,39.38006134,15.08,30.29,23.45,3.36,34.9,0.87,21.19,14.18,3.46,0.55,12.08,21.46
Chitapur,Karnataka,1076588,910,3,7,Health Care,100.95,25.12,38,11.18,34.92786397,44.04167001,21.97956912,2.38,7.17,3.55,3.6,13.25,14.53,5.84,9.18,6,0.96,28.84,5.65
Chitapur,Karnataka,1076588,910,3,7,Pet Supplies,2603.65,69.91,1213,456.1,900.8478249,1135.908072,566.8897202,53.64,3.94,68.64,199.46,147.91,484.84,87.88,62.42,252.37,164.22,234.46,843.87
Chitapur,Karnataka,1076588,910,3,7,Wearable Smart Devices,672.99,52.05,273,113.09,232.8524265,293.6111334,146.5304608,32.49,31.06,106.67,27.59,43.02,55.57,5.53,111.2,10.32,19.49,13.14,216.93
Chitapur,Karnataka,1076588,910,3,7,"Kitchen, Cookware & Serveware",281.82,42.75,115,112.26,97.50695359,122.9496621,61.35963046,44.55,34.16,7.63,17.91,28.05,43.92,1.14,18.27,22.41,19.54,1.16,43.08
Chitapur,Karnataka,1076588,910,3,7,"Bags, Wallets & Belts",54.68,20.21,20,10.15,18.91925965,23.85590459,11.90559994,8.57,8.03,2.62,7.71,3.24,5.36,1.58,4.24,4.52,1.57,2.76,4.49
Chitapur,Karnataka,1076588,910,3,7,Footwear,521.57,50.34,172,141.17,180.4606305,227.5486284,113.5611071,24.17,15.23,30.67,62.33,56.09,31.38,59.65,17.89,27.34,8.68,118.05,70.1
Chitapur,Karnataka,1076588,910,3,7,Furniture,386.97,46.49,133,67.89,133.8901452,168.8264017,84.25501496,25.74,66.57,21.78,81.85,4.01,26.25,14.6,17.22,42.45,9.98,61.07,15.44
Chitapur,Karnataka,1076588,910,3,7,Clothing and Accessories,1005.28,57.04,389,89.41,347.8233121,438.5816306,218.8798758,28.69,129.14,64.38,54.22,21.49,207.73,1.75,100.86,104.68,11.59,40.06,240.69
Chitapur,Karnataka,1076588,910,3,7,Computers,172.45,38.76,68,56.73,59.66843429,75.23785294,37.54843058,8.42,49.04,29.13,4.37,12.64,13.53,17.04,0.67,1.65,18.19,8.67,9.1
Chitapur,Karnataka,1076588,910,3,7,Exercise & Fitness,168.25,39.76,53,1.25,58.21310662,73.40278336,36.6326152,23.64,12.35,6.59,23.19,1.93,26.49,0.08,7.76,24.39,4.41,12.89,24.52
Chitapur,Karnataka,1076588,910,3,7,Health & Personal Care Appliances,138.81,33.85,55,55.34,48.02581296,60.55729627,30.22190754,14.75,11.32,22.15,12.8,1.24,11.83,3.98,9.08,7.62,9.55,2.98,31.51
Chitapur,Karnataka,1076588,910,3,7,Home Improvement,807.59,58.24,218,19.93,279.4229118,352.3333601,175.836553,73.84,179.25,75.02,18.84,152.46,33.1,6.27,152.16,12.34,5.07,7.21,92.03
Chitapur,Karnataka,1076588,910,3,7,Building Materials and Supplies,264.99,42.41,114,7.62,91.68564293,115.6093838,57.69636894,32.63,13.96,14.41,39.56,20.45,17.26,4.52,33.89,3.64,15.64,60.33,8.7
Chitapur,Karnataka,1076588,910,3,7,Home Decor,332.29,42.16,116,34.88,114.9708856,144.9704971,72.34941502,60.64,40.15,46.61,0.58,37.54,30.24,16.9,18.62,2.79,34.03,2.51,41.67
Bishenpur,Manipur,2410459,934,3,8,Books,626.57,55.83,244,323.4,51.6264544,424.3948603,150.5480857,273.56,80.66,0.09,16.54,6.36,28.64,59.28,12.99,22.33,55.95,28.48,41.7
Bishenpur,Manipur,2410459,934,3,8,Sports,51.26,14.37,33,36,4.223982633,34.72321584,12.31757065,5.36,4.9,1.93,0.34,0.85,1.11,7.8,3.07,0.9,0.54,15.06,9.41
Bishenpur,Manipur,2410459,934,3,8,Cameras & Accessories,128.16,30.71,49,61.65,10.55995658,86.8080396,30.79392662,3.65,13.59,0.72,6.12,1.75,1.96,9.05,6.39,12.5,2.86,12.99,56.58
Bishenpur,Manipur,2410459,934,3,8,Food Products,48.42,18.46,18,33.15,3.989316931,32.79414829,11.63326117,7.93,3.7,1.81,0.75,0.79,0.64,3.06,3.71,0.82,4.04,0.99,20.17
Bishenpur,Manipur,2410459,934,3,8,Health & Personal Care Appliances,2694.25,70,1598,1740.64,221.9937539,1824.897899,647.3567684,636.86,722.63,43.33,98.39,46.06,34.22,170.63,4.58,196.51,275.63,402.92,62.49
Bishenpur,Manipur,2410459,934,3,8,Baby Care,190.82,38.87,125,83.75,15.72260202,129.2475256,45.84873519,13.22,43.75,0.2,2.57,6.92,6.03,4.39,19.23,14.06,8.17,35.42,36.86
Bishenpur,Manipur,2410459,934,3,8,Home Decor,2395.2,67.64,1244,1320.37,197.3538552,1622.345807,575.504273,735.83,242.55,10.05,96.49,38,52.82,458,22.3,60.98,34.21,636.64,7.33
Bishenpur,Manipur,2410459,934,3,8,Building Materials and Supplies,11.39,0.98,7,5.4,0.938662807,7.716270186,2.737237922,1.5,0.09,0.2,0.34,0.37,0.03,0.38,0.91,0.82,0.63,3.75,2.38
Bishenpur,Manipur,2410459,934,3,8,Kids Accessories,42.72,17.28,29,17.25,3.519985527,28.9360132,10.26464221,5.2,6.41,2.11,0.35,0.67,0.38,2.58,3.85,0.83,3,6.48,10.84
Bishenpur,Manipur,2410459,934,3,8,"Bags, Wallets & Belts",39.87,12.33,21,16.52,3.285319825,27.00694565,9.580332725,18.97,2.32,1.66,0.25,0.56,0.82,1.96,3.65,1.07,2.9,0.71,5.01
Bishenpur,Manipur,2410459,934,3,8,Home & Kitchen,11.39,3.54,5,7.68,0.938662807,7.716270186,2.737237922,2.71,2.55,0,0.37,0.31,0.26,0.76,0.17,1.03,0.78,0.7,1.76
Bishenpur,Manipur,2410459,934,3,8,Beauty and Grooming,2281.28,66.82,1321,1345.68,187.9672271,1545.183105,548.1318938,214.41,905.15,48.56,15.03,62.27,62.1,35.71,48.44,26.45,437.53,336.52,89.1
Bishenpur,Manipur,2410459,934,3,8,Mobiles & Accessories,2.85,4.09,1,1.73,0.234665702,1.929067547,0.68430948,0.13,0.25,0.06,0.07,0,0.1,0.02,0,0.59,0.08,0.51,1.04
Bishenpur,Manipur,2410459,934,3,8,Computers,168.03,39.19,99,107.38,13.84527641,113.8149852,40.37425934,65.72,12.93,3.19,8.81,0.56,1.29,13.2,0.9,2.88,23.39,30.98,4.18
Bishenpur,Manipur,2410459,934,3,8,Home Cleaning & Bathroom Accessories,2457.86,67.14,1139,1492.99,202.5165007,1664.785293,590.5590816,540.17,521.66,5.5,73.17,104,19.85,312.97,119,119.46,39.13,189.01,413.95
Bishenpur,Manipur,2410459,934,3,8,Jewellery,96.83,27.95,44,39.78,7.978633862,65.58829658,23.26652233,6.94,29.04,5.09,1.49,1.04,0.36,9.61,4.15,8.63,0.87,29.6,0.01
Bishenpur,Manipur,2410459,934,3,8,Festive Decor & Gifting,236.39,40.43,149,87.98,19.47725325,160.1126064,56.79768687,16.86,88.69,3.79,1.19,4.69,9.81,37.9,11.03,6.39,1.48,4.71,49.86
Bishenpur,Manipur,2410459,934,3,8,Clothing and Accessories,225,42.09,128,150.1,18.53859044,152.3963362,54.06044895,31.31,13.57,3.41,0.85,1.72,12.56,1.81,7.35,30.28,14.62,54.16,53.35
Bishenpur,Manipur,2410459,934,3,8,Health Care,227.84,37.72,129,88,18.77325614,154.3254037,54.74475843,27.33,22.72,4.71,3.28,6.58,4.2,3.82,33.24,7.1,10.58,46.29,57.98
Bishenpur,Manipur,2410459,934,3,8,Automotive Accessories,509.8,54.47,245,211.22,42.00516062,345.3030908,122.491397,121.31,1.71,17.78,4.77,18.31,1.14,12.53,57.62,32.48,19.86,28.62,193.67
Bishenpur,Manipur,2410459,934,3,8,Musical Instruments,133.86,28.18,85,53.11,11.02928799,90.66617469,32.16254558,15.32,19.38,1.03,6.56,2.45,0.99,19.48,2.41,2.77,7.5,15.06,40.9
Bishenpur,Manipur,2410459,934,3,8,Pens & Stationery,3104.37,66.34,1765,1209.9,255.785615,2102.683626,745.8973336,3.25,689.07,2.18,133.23,18.65,101.72,344.71,104.35,3.07,293.77,494.24,916.12
Bishenpur,Manipur,2410459,934,3,8,Furniture,851.56,53.16,433,565.11,70.16504484,576.7911964,204.6085346,19.64,145.77,33.84,25.11,2.5,8.72,21.46,80.53,66.68,35.94,264.36,147.02
Bishenpur,Manipur,2410459,934,3,8,Audio & Video,1452.5,60.65,627,571.2,119.6795079,983.8244488,348.997835,96.92,73.6,20.51,93.83,4.65,0.7,212.2,90.05,28.37,18.39,436.7,376.6
Bishenpur,Manipur,2410459,934,3,8,Footwear,5.7,5.11,2,3.96,0.469331404,3.858135093,1.368618961,0.23,0.82,0.01,0.35,0.01,0.1,0.02,0.12,0.26,0.98,0.33,2.47
Bishenpur,Manipur,2410459,934,3,8,Wearable Smart Devices,96.83,24.48,58,65.96,7.978633862,65.58829658,23.26652233,25.74,12.97,1.31,3.28,3.37,0.02,4.53,0.98,4.26,13.5,10.1,16.78
Bishenpur,Manipur,2410459,934,3,8,Watches,213.6,43.32,138,134.25,17.59992764,144.680066,51.32321103,80.98,3.85,5.97,4.08,6.17,1.39,15.03,6.06,29.26,0.97,42.31,17.55
