Product Name,Weight (quintal),Length (meters),Width (meters),Height (meters),Volume (cubic meters)
Product_8795,1.508,0.591,0.911,2.354,1.267
Product_8796,4.122,1.84,0.621,1.306,1.491
Product_8798,1.812,2.25,0.755,1.463,2.487
Product_8799,3.203,2.393,2.302,2.234,12.303
Product_8800,0.861,1.369,0.945,1.575,2.037
Product_8801,4.546,1.045,0.54,2.121,1.196
Product_8802,1.38,1.284,0.679,2.356,2.055
Product_8803,2.233,1.465,2.35,1.211,4.17
Product_8807,2.513,1.449,0.672,2.134,2.077
Product_8808,3.297,1.528,1.897,2.222,6.44
Product_8810,3.541,1.036,1.474,1.492,2.278
Product_8811,3.016,1.257,0.829,1.85,1.928
Product_8812,2.154,1.2,1.104,0.925,1.226
Product_8813,4.221,1.884,1.355,1.58,4.036
Product_8814,3.249,1.868,1.427,0.881,2.348
Product_8817,4.555,1.167,1.159,1.942,2.627
Product_8818,0.596,2.384,0.603,1.113,1.6
Product_8819,1.948,1.709,2.211,2.25,8.499
Product_8820,3.737,2.15,0.603,0.518,0.671
Product_8823,3.203,0.545,1.294,1.677,1.182
Product_8825,2.719,2.435,0.826,2.148,4.321
Product_8827,2.128,1.321,1.68,2.115,4.692
Product_8828,3.675,1.376,1.905,2.249,5.897
Product_8830,2.515,1.383,0.931,2.119,2.727
Product_8831,0.586,1.63,1.657,1.48,3.997
Product_8832,2.04,1.158,1.492,1.015,1.753
Product_8836,3.082,0.708,0.786,1.046,0.583
Product_8837,0.791,1.718,1.776,0.979,2.988
Product_8839,0.554,1.008,1.77,2.152,3.838
Product_8841,2.008,1.347,1.459,1.01,1.986
Product_8842,1.286,0.656,0.686,2.475,1.113
Product_8843,4.216,1.742,0.84,1.718,2.515
Product_8844,4.569,0.727,2.264,0.614,1.01
Product_8845,3.778,0.776,1.758,1.1,1.501
Product_8846,1.156,1.584,2.159,0.682,2.332
Product_8847,3.114,2.398,0.993,2.199,5.234
Product_8850,3.457,2.217,0.54,1.386,1.659
Product_8856,3.407,0.659,1.607,2.404,2.544
Product_8857,2.854,1.119,1.602,1.151,2.064
Product_8860,1.268,2.06,0.734,0.607,0.917
Product_8862,3.149,1.955,1.915,1.892,7.081
Product_8865,4.554,1.289,2.453,1.39,4.394
Product_8866,0.742,1.047,2.027,2.102,4.462
Product_8868,3.048,0.605,0.908,2.126,1.168
Product_8869,2.547,1.733,1.931,1.521,5.09
Product_8870,0.717,0.973,2.24,1.187,2.586
Product_8872,3.087,1.685,2.464,1.669,6.927
Product_8873,4.191,0.594,1.867,1.063,1.179
Product_8876,4.931,1.291,2.26,0.587,1.714
Product_8878,1.619,0.547,1.726,0.567,0.535
Product_8882,3.308,1.395,0.835,1.378,1.606
Product_8883,1.399,0.729,0.574,1.312,0.549
Product_8884,3.876,2.096,0.971,0.778,1.582
Product_8885,2.364,0.805,2.175,1.765,3.092
Product_8891,3.4,0.709,0.517,0.615,0.225
Product_8894,1.45,2.288,0.829,1.428,2.708
Product_8897,0.52,1.269,1.595,2.257,4.567
Product_8898,2.344,2.269,1.99,1.94,8.764
Product_8899,2.086,0.659,1.261,2.308,1.919
Product_8900,4.216,0.8,1.878,2.459,3.692
Product_8901,4.391,0.638,2.079,0.996,1.322
Product_8902,2.893,0.654,1.186,1.305,1.011
Product_8905,3.997,1.081,0.738,2.184,1.741
Product_8906,3.995,1.739,0.56,0.628,0.612
Product_8910,2.779,0.51,0.977,0.506,0.252
Product_8913,2.854,1.183,2.016,1.545,3.685
Product_8915,0.835,1.175,0.791,0.957,0.889
Product_8916,2.802,1.149,1.678,1.43,2.759
Product_8918,4.798,1.071,2.25,1.355,3.263
Product_8923,4.764,0.546,1.02,0.905,0.504
Product_8924,1.871,0.912,0.549,2.152,1.077
Product_8927,2.714,2.328,0.523,0.741,0.902
Product_8928,3.475,1.335,0.594,1.055,0.836
Product_8930,1.27,2.071,1.654,1.388,4.756
Product_8933,4.586,1.636,0.659,0.999,1.078
Product_8938,3.461,1.133,0.633,2.438,1.75
Product_8942,2.988,1.724,1.086,1.305,2.443
Product_8943,2.46,2.197,0.831,2.431,4.437
Product_8946,4.816,1.075,1.166,2.087,2.616
Product_8949,2.0,2.186,1.302,1.65,4.693
Product_8952,4.891,1.502,2.134,0.916,2.938
Product_8955,2.349,1.686,0.967,0.652,1.063
Product_8957,0.725,0.838,2.265,0.603,1.145
Product_8964,3.201,0.883,2.435,2.361,5.075
Product_8965,1.751,2.121,1.039,1.866,4.114
Product_8966,2.304,1.111,1.873,1.196,2.488
Product_8967,1.178,1.838,2.299,2.149,9.08
Product_8968,4.672,0.85,2.185,2.157,4.005
Product_8969,4.319,2.422,0.778,1.421,2.676
Product_8971,3.035,2.493,1.368,1.818,6.201
Product_8973,4.2,1.934,2.166,0.672,2.816
Product_8977,4.873,1.176,1.94,2.009,4.583
Product_8978,4.566,0.638,1.905,1.058,1.286
Product_8980,0.818,2.316,1.333,1.203,3.715
Product_8981,4.844,1.652,1.049,1.544,2.676
Product_8983,2.316,2.482,2.232,0.989,5.479
Product_8985,0.977,1.781,1.755,1.703,5.323
Product_8988,1.065,1.765,1.598,1.243,3.505
Product_8990,2.786,1.285,2.24,0.839,2.417
Product_8992,1.458,1.954,1.491,1.744,5.08
Product_8993,3.385,1.863,2.388,1.501,6.677
Product_8995,0.908,2.334,1.494,1.696,5.912
Product_8997,4.915,0.944,2.29,1.188,2.568
Product_9000,2.977,0.796,2.036,1.717,2.782
Product_9001,0.535,1.844,1.088,0.859,1.724
Product_9005,2.359,1.448,1.607,0.742,1.726
Product_9006,2.3,1.024,2.372,0.967,2.349
Product_9007,2.636,1.739,2.367,1.051,4.325
Product_9008,4.34,1.511,2.493,0.705,2.655
Product_9009,2.594,1.48,2.484,1.094,4.022
Product_9016,1.149,1.08,1.709,1.222,2.257
Product_9019,2.243,0.74,1.712,1.318,1.669
Product_9021,2.727,1.343,2.014,0.715,1.934
Product_9024,0.839,2.18,0.836,2.42,4.412
Product_9025,4.694,2.045,1.309,1.488,3.982
Product_9026,2.254,1.367,2.017,0.743,2.048
Product_9027,2.31,0.52,1.197,1.539,0.958
Product_9028,2.692,1.166,0.573,1.334,0.891
Product_9030,1.695,0.814,1.584,2.106,2.716
Product_9031,0.789,2.142,1.655,0.715,2.534
Product_9032,4.062,0.656,1.928,1.26,1.592
Product_9033,1.738,0.578,1.647,1.122,1.068
Product_9035,1.794,2.242,0.888,1.492,2.971
Product_9036,1.832,1.349,0.822,1.409,1.562
Product_9037,4.496,1.125,1.228,1.362,1.881
Product_9038,2.741,1.29,1.339,2.193,3.786
Product_9039,3.489,2.323,2.073,0.659,3.174
Product_9040,1.114,0.955,2.454,1.232,2.889
Product_9044,3.83,2.349,1.834,2.393,10.31
Product_9045,1.414,0.62,2.433,2.462,3.714
Product_9052,3.561,1.636,0.601,1.832,1.801
Product_9054,3.469,0.713,0.682,0.786,0.382
Product_9055,1.911,2.089,2.083,0.659,2.867
Product_9057,2.5,1.073,1.748,1.793,3.361
Product_9059,2.707,2.092,1.702,0.786,2.797
Product_9060,0.683,2.466,1.726,1.829,7.786
Product_9061,3.282,1.985,1.184,1.669,3.922
Product_9062,4.814,2.112,1.859,1.878,7.37
Product_9063,2.143,1.97,1.705,1.82,6.113
Product_9066,3.143,1.145,1.428,0.633,1.035
Product_9067,3.766,2.225,1.873,1.22,5.082
Product_9068,1.071,2.447,1.381,1.322,4.465
Product_9070,4.663,1.007,2.474,0.797,1.984
Product_9072,4.986,2.373,0.903,1.346,2.883
Product_9073,4.728,0.783,2.307,2.125,3.842
Product_9076,3.634,1.39,1.566,0.693,1.507
Product_9079,1.754,1.358,0.715,2.147,2.084
Product_9081,3.718,1.809,1.586,2.485,7.129
Product_9083,1.746,0.658,0.636,2.194,0.917
Product_9084,3.644,1.522,1.918,2.35,6.859
Product_9085,3.892,0.855,1.199,1.693,1.736
Product_9086,4.051,1.682,1.246,0.758,1.589
Product_9088,3.621,0.703,1.664,1.416,1.655
Product_9089,0.547,2.061,0.709,1.713,2.504
Product_9090,3.398,2.15,1.426,0.538,1.648
Product_9091,1.058,1.584,2.034,1.706,5.5
Product_9094,3.71,1.983,1.624,1.798,5.788
Product_9097,2.584,2.49,1.537,0.721,2.76
Product_9101,3.657,0.574,1.033,2.241,1.33
Product_9103,4.419,1.852,0.518,0.533,0.512
Product_9107,0.706,1.879,1.896,2.166,7.714
Product_9112,2.736,2.307,0.593,2.471,3.38
Product_9114,0.94,1.507,2.018,0.748,2.273
Product_9117,4.844,0.719,0.522,2.267,0.852
Product_9122,3.317,1.842,2.092,1.116,4.302
Product_9123,2.602,0.515,1.176,0.718,0.434
Product_9124,2.64,1.438,1.31,0.809,1.524
Product_9125,3.695,1.14,2.278,1.2,3.117
Product_9130,1.158,1.975,1.867,1.149,4.237
Product_9132,1.406,0.977,1.078,1.301,1.37
Product_9133,1.47,0.528,0.764,1.735,0.699
Product_9134,3.612,0.982,0.859,1.921,1.62
Product_9135,2.359,1.213,1.575,1.845,3.523
Product_9136,1.484,1.856,0.851,0.618,0.976
Product_9139,0.554,1.41,0.547,2.174,1.678
Product_9143,4.875,1.329,0.846,1.53,1.72
Product_9144,4.66,1.686,1.91,0.712,2.293
Product_9145,3.821,1.264,1.297,0.709,1.162
Product_9150,4.532,0.964,0.666,1.625,1.044
Product_9151,0.506,1.369,0.891,2.282,2.782
Product_9153,0.979,1.44,2.337,1.132,3.81
Product_9156,1.319,2.044,2.182,1.204,5.372
Product_9157,3.738,0.75,2.056,1.469,2.264
Product_9166,3.763,1.993,1.371,1.189,3.25
Product_9168,0.52,1.972,1.893,0.742,2.768
Product_9170,4.95,0.818,1.356,1.76,1.952
Product_9171,2.625,0.571,1.723,1.501,1.476
Product_9172,1.977,1.082,1.32,1.854,2.649
Product_9176,2.734,0.868,1.123,0.607,0.592
Product_9177,3.852,0.938,1.267,1.744,2.072
Product_9178,0.661,0.634,0.738,1.217,0.57
Product_9179,3.375,0.559,1.334,1.521,1.134
Product_9183,4.682,2.399,1.718,1.284,5.292
Product_9186,2.32,2.046,0.959,0.753,1.478
Product_9193,1.247,0.874,1.203,0.681,0.716
Product_9195,4.743,1.857,1.713,1.095,3.484
Product_9196,0.82,1.63,2.217,1.488,5.376
Product_9197,3.14,0.928,0.788,0.961,0.702
Product_9201,4.32,0.804,1.558,0.988,1.238
Product_9203,2.871,1.771,1.635,1.593,4.611
Product_9204,2.235,0.915,2.343,0.79,1.694
Product_9206,2.424,0.637,1.716,2.066,2.26
Product_9207,4.424,1.514,1.792,0.991,2.69
Product_9208,1.972,1.603,2.096,0.829,2.786
Product_9210,2.064,1.731,0.552,1.919,1.833
Product_9213,0.894,1.035,1.488,0.585,0.901
Product_9215,4.32,1.596,2.205,1.574,5.541
Product_9216,4.955,0.554,1.681,1.157,1.077
Product_9219,4.526,0.717,0.663,1.84,0.874
Product_9220,2.05,2.353,1.765,2.403,9.979
Product_9223,2.642,2.196,0.58,2.32,2.953
Product_9225,2.265,1.655,1.434,1.219,2.892
Product_9228,2.429,1.311,1.408,1.374,2.535
Product_9229,3.8,0.503,1.742,2.191,1.922
Product_9230,0.58,1.135,1.17,0.819,1.087
Product_9236,4.616,2.109,1.114,2.088,4.906
Product_9237,3.82,2.069,1.611,2.419,8.065
Product_9238,1.684,1.368,1.412,2.411,4.656
Product_9246,1.941,1.628,0.793,0.535,0.69
Product_9247,2.225,2.421,1.401,1.404,4.764
Product_9249,4.7,1.726,1.555,1.827,4.902
Product_9250,1.968,2.018,1.849,0.658,2.457
Product_9252,4.257,1.64,0.67,0.742,0.815
Product_9258,3.043,2.29,0.642,1.346,1.98
Product_9261,4.687,0.645,2.453,1.149,1.818
Product_9263,1.26,2.218,1.512,2.461,8.255
Product_9264,4.615,1.118,0.864,1.54,1.487
Product_9265,1.467,0.81,2.164,1.933,3.388
Product_9269,3.173,1.201,0.866,2.341,2.435
Product_9272,2.337,0.988,1.845,0.972,1.771
Product_9273,3.746,1.688,0.591,1.114,1.112
Product_9274,3.412,2.099,0.979,1.394,2.864
Product_9276,1.904,2.16,0.714,0.979,1.51
Product_9279,0.566,1.836,2.449,1.994,8.965
Product_9281,3.835,1.574,2.089,1.411,4.638
Product_9282,1.046,2.154,0.774,0.842,1.404
Product_9284,4.723,0.918,0.767,1.528,1.077
Product_9286,2.229,2.227,2.03,1.104,4.989
Product_9287,4.153,2.202,1.86,0.849,3.476
Product_9290,3.134,1.057,0.865,1.771,1.619
Product_9297,0.8,1.093,1.155,0.748,0.944
Product_9298,0.88,1.102,1.292,1.892,2.693
Product_9300,1.79,1.413,2.289,1.77,5.726
Product_9302,1.38,0.902,2.413,2.209,4.808
Product_9305,3.127,2.415,1.853,1.65,7.384
Product_9306,3.547,2.264,1.142,1.33,3.439
Product_9307,4.385,2.321,0.516,1.584,1.896
Product_9310,3.76,2.458,2.493,1.566,9.592
Product_9312,4.144,2.098,1.38,2.485,7.197
Product_9313,2.419,1.277,1.212,0.564,0.873
Product_9314,2.927,1.114,1.258,1.125,1.577
Product_9316,0.528,2.449,0.891,2.104,4.59
Product_9318,1.595,1.32,2.307,1.218,3.708
Product_9320,1.312,1.04,1.353,0.545,0.766
Product_9322,3.529,1.309,1.649,0.542,1.169
Product_9325,3.595,0.793,0.994,1.491,1.175
Product_9326,4.187,0.598,0.912,2.103,1.146
Product_9337,0.568,2.465,0.979,1.914,4.618
Product_9339,4.806,2.234,1.106,2.333,5.762
Product_9340,4.287,1.492,2.393,1.951,6.967
Product_9342,1.613,0.631,2.214,1.584,2.214
Product_9343,2.976,1.192,1.049,2.37,2.966
Product_9344,1.633,1.611,1.896,1.259,3.845
Product_9346,0.695,1.528,2.055,1.061,3.33
Product_9347,1.417,1.236,2.432,2.326,6.992
Product_9348,1.908,1.101,2.161,1.02,2.426
Product_9349,3.781,1.685,1.446,2.01,4.896
Product_9350,1.161,0.755,0.8,0.742,0.448
Product_9355,3.077,1.333,2.2,1.488,4.363
Product_9357,0.846,1.254,1.869,0.842,1.973
Product_9359,1.427,2.344,1.108,2.025,5.26
Product_9360,1.466,1.597,1.889,2.191,6.611
Product_9361,1.7,2.136,1.808,1.282,4.949
Product_9362,0.921,0.601,0.79,0.719,0.341
Product_9366,0.96,1.681,2.045,0.568,1.951
Product_9367,1.187,2.121,0.851,1.967,3.548
Product_9368,4.966,2.178,1.487,1.606,5.201
Product_9369,2.22,1.11,1.945,2.307,4.979
Product_9374,3.322,0.563,1.861,1.933,2.027
Product_9375,2.329,0.84,1.907,1.692,2.709
Product_9376,2.457,0.715,1.558,2.333,2.601
Product_9379,3.544,1.764,1.479,0.819,2.136
Product_9383,4.859,2.335,1.102,2.492,6.414
Product_9385,1.969,0.896,1.17,2.169,2.274
Product_9386,2.931,0.503,0.637,0.576,0.185
Product_9387,1.585,0.564,1.022,1.109,0.639
Product_9391,3.42,1.023,0.951,0.912,0.887
Product_9392,3.716,1.333,0.638,1.722,1.465
Product_9393,1.779,1.247,1.955,1.063,2.593
Product_9396,2.139,2.238,0.714,2.126,3.396
Product_9397,1.949,1.799,1.157,0.895,1.861
Product_9398,2.32,0.95,0.71,0.823,0.556
Product_9401,4.774,1.26,1.02,2.298,2.952
Product_9405,3.89,2.037,1.728,1.308,4.606
Product_9406,0.942,1.954,1.064,2.423,5.037
Product_9409,0.837,2.307,1.223,1.808,5.1
Product_9412,1.759,0.953,1.957,1.844,3.438
Product_9415,0.627,2.023,0.565,0.907,1.036
Product_9416,2.86,1.637,1.094,0.951,1.704
Product_9419,0.721,1.548,1.242,1.974,3.795
Product_9420,3.06,2.343,1.397,0.838,2.742
Product_9423,0.613,0.574,2.348,0.607,0.819
Product_9425,3.584,1.277,0.996,0.89,1.131
Product_9426,3.721,1.621,0.633,0.614,0.63
Product_9427,3.002,2.307,1.83,1.552,6.553
Product_9428,0.856,0.888,1.731,2.386,3.667
Product_9431,4.717,1.45,2.192,1.157,3.676
Product_9433,1.781,1.975,1.375,1.198,3.252
Product_9435,2.668,1.972,2.47,0.957,4.665
Product_9436,1.518,1.75,1.987,2.285,7.948
Product_9437,2.116,0.847,0.517,1.841,0.806
Product_9438,1.423,0.591,2.405,2.454,3.49
Product_9439,2.806,1.627,0.768,1.577,1.972
Product_9441,4.426,1.87,1.968,2.078,7.646
Product_9442,0.994,1.101,2.03,1.006,2.248
Product_9443,3.495,0.723,1.984,1.541,2.208
Product_9445,4.746,2.339,1.819,2.074,8.827
Product_9446,1.789,2.321,2.036,2.142,10.121
Product_9448,3.871,0.926,2.108,0.912,1.78
Product_9449,1.087,1.046,0.936,1.62,1.586
Product_9451,4.266,2.083,1.789,2.204,8.212
Product_9452,1.043,1.3,1.853,2.496,6.013
Product_9454,3.476,1.507,2.016,2.155,6.546
Product_9455,1.416,1.297,0.822,1.057,1.126
Product_9456,3.922,1.242,2.314,1.64,4.711
Product_9457,3.169,1.921,1.205,0.779,1.802
Product_9460,2.839,1.546,0.599,2.009,1.862
Product_9462,2.142,0.769,1.501,1.468,1.693
Product_9464,4.892,1.66,0.738,2.412,2.954
Product_9466,4.656,2.396,1.717,1.536,6.316
Product_9467,4.478,1.985,1.415,1.318,3.702
Product_9470,0.571,1.831,1.443,1.645,4.348
Product_9471,1.409,1.238,1.928,0.547,1.305
Product_9473,3.284,0.946,0.648,0.531,0.325
Product_9480,4.314,1.452,2.493,0.529,1.916
Product_9482,4.327,0.508,0.594,1.834,0.553
Product_9483,0.836,0.644,2.468,0.922,1.467
Product_9485,2.714,2.156,1.907,1.037,4.264
Product_9486,2.142,1.442,0.623,1.216,1.093
Product_9487,3.933,0.67,1.067,1.952,1.395
Product_9488,4.856,2.148,1.643,1.941,6.849
Product_9492,2.62,2.37,1.506,1.436,5.125
Product_9494,4.347,2.06,1.604,1.034,3.416
Product_9497,4.664,0.566,1.688,1.605,1.533
Product_9500,0.806,0.802,2.405,1.091,2.105
Product_9501,0.984,2.307,1.629,0.581,2.184
Product_9502,2.046,1.292,2.172,1.76,4.941
Product_9505,1.321,0.712,0.564,2.069,0.831
Product_9506,2.243,2.204,1.05,0.741,1.714
Product_9507,1.898,1.678,0.636,2.221,2.371
Product_9508,3.063,1.0,2.04,1.806,3.685
Product_9512,3.911,2.232,0.944,1.157,2.439
Product_9514,0.792,2.115,0.579,0.614,0.752
Product_9515,0.67,2.226,1.538,0.606,2.077
Product_9516,4.187,0.639,1.301,1.178,0.979
Product_9517,3.97,0.98,1.173,0.733,0.843
Product_9519,3.676,1.968,0.901,2.415,4.281
Product_9520,3.218,1.801,0.631,1.566,1.779
Product_9524,4.156,2.483,1.463,1.597,5.8
Product_9525,1.088,0.884,0.67,1.749,1.035
Product_9526,0.585,0.988,2.435,1.228,2.954
Product_9528,4.802,1.858,1.962,1.574,5.74
Product_9529,4.803,1.374,1.437,1.677,3.311
Product_9531,1.08,1.51,1.484,1.754,3.932
Product_9533,2.424,1.64,1.595,1.433,3.748
Product_9535,4.754,1.97,1.797,1.867,6.611
Product_9538,4.747,1.762,2.395,1.693,7.148
Product_9541,1.529,2.448,1.018,0.954,2.376
Product_9544,3.596,1.684,0.647,1.911,2.082
Product_9545,3.568,0.868,1.037,1.377,1.239
Product_9548,2.07,0.943,1.991,0.975,1.831
Product_9549,1.574,1.097,0.57,0.85,0.532
Product_9550,0.567,0.771,2.225,2.266,3.885
Product_9551,1.732,2.092,1.627,0.837,2.85
Product_9552,2.285,1.29,0.627,1.474,1.192
Product_9554,2.85,1.152,2.268,1.202,3.141
Product_9559,0.518,1.58,2.282,2.388,8.61
Product_9562,4.094,1.452,1.474,1.891,4.046
Product_9564,1.155,2.267,1.339,1.489,4.519
Product_9565,4.35,0.859,2.291,1.743,3.43
Product_9567,2.676,1.855,1.577,0.882,2.579
Product_9568,0.82,2.23,2.399,2.237,11.964
Product_9570,4.04,2.452,0.887,0.68,1.48
Product_9572,3.719,1.52,0.637,1.266,1.226
Product_9573,4.893,1.27,0.505,2.389,1.533
Product_9575,1.627,1.762,2.015,1.576,5.597
Product_9576,0.642,0.706,0.882,1.45,0.903
Product_9577,0.819,2.476,1.839,1.173,5.344
Product_9580,2.39,1.854,1.83,1.801,6.11
Product_9581,2.36,1.174,1.499,0.558,0.982
Product_9582,1.087,1.584,0.826,1.336,1.748
Product_9583,1.425,1.42,1.047,1.155,1.717
Product_9586,0.934,1.052,0.588,1.343,0.832
Product_9588,0.607,1.996,1.394,1.602,4.457
Product_9589,1.207,2.23,1.708,0.875,3.33
Product_9590,4.313,2.472,0.545,1.245,1.676
Product_9591,4.989,1.788,2.491,1.636,7.287
Product_9592,2.291,0.524,0.506,1.519,0.403
Product_9595,4.249,1.68,0.785,2.333,3.076
Product_9596,3.515,1.447,2.322,0.567,1.907
Product_9598,1.996,2.467,2.267,2.211,12.368
Product_9607,4.757,1.158,1.48,1.868,3.201
Product_9608,1.73,2.195,2.198,1.967,9.488
Product_9610,3.129,0.781,0.767,1.833,1.099
Product_9611,4.202,1.949,1.155,0.718,1.616
Product_9614,1.271,0.655,1.91,0.59,0.738
Product_9615,2.235,0.945,1.622,0.609,0.933
Product_9616,4.407,1.092,1.888,0.917,1.892
Product_9617,4.764,0.742,2.224,0.517,0.853
Product_9618,1.666,1.784,1.991,2.479,8.809
Product_9620,3.316,0.662,0.933,1.338,0.826
Product_9621,2.691,1.096,1.187,1.751,2.279
Product_9623,1.439,2.055,0.841,0.885,1.529
Product_9624,3.294,0.871,1.017,1.063,0.942
Product_9625,2.359,2.19,1.383,0.752,2.279
Product_9626,2.982,0.741,1.595,2.052,2.426
Product_9627,4.238,1.169,1.713,1.191,2.386
Product_9629,4.419,1.074,1.905,1.453,2.974
Product_9630,4.982,1.125,2.133,2.137,5.126
Product_9631,0.665,1.327,1.615,0.785,1.683
Product_9632,1.45,2.223,0.528,1.968,2.308
Product_9635,1.103,1.77,0.898,1.944,3.089
Product_9637,0.514,2.09,1.861,1.014,3.942
Product_9638,1.06,0.854,0.979,0.596,0.498
Product_9639,0.663,0.654,1.489,1.009,0.982
Product_9645,4.785,1.018,0.83,1.46,1.235
Product_9646,1.822,0.591,0.952,0.78,0.439
Product_9650,3.718,0.93,0.7,1.543,1.004
Product_9655,1.867,0.874,1.482,2.474,3.204
Product_9656,4.695,1.432,0.8,1.004,1.149
Product_9657,3.487,2.342,2.108,1.125,5.557
Product_9658,3.103,1.173,1.605,1.168,2.199
Product_9659,1.799,1.963,1.728,2.301,7.803
Product_9661,1.994,1.56,2.229,0.611,2.125
Product_9662,2.122,2.223,2.448,0.688,3.745
Product_9663,0.824,1.629,0.986,1.794,2.881
Product_9665,4.585,2.066,1.747,1.252,4.517
Product_9666,2.363,2.385,0.914,1.393,3.034
Product_9668,0.563,1.692,1.309,2.228,4.935
Product_9671,2.455,1.066,1.612,2.161,3.714
Product_9672,0.916,0.865,1.392,2.343,2.824
Product_9674,3.888,2.115,1.014,2.23,4.786
Product_9675,4.495,1.661,1.13,1.104,2.072
Product_9677,3.475,0.509,1.139,2.11,1.224
Product_9678,2.519,1.393,1.08,1.559,2.346
Product_9679,4.061,2.074,1.724,0.611,2.186
Product_9680,2.729,2.113,2.469,2.174,11.339
Product_9685,1.579,0.758,2.173,1.593,2.622
Product_9687,3.932,1.57,2.262,1.773,6.298
Product_9690,0.509,1.106,1.06,0.53,0.622
Product_9692,2.868,1.698,2.031,1.17,4.036
Product_9694,3.693,1.655,2.372,0.789,3.097
Product_9697,1.701,1.95,0.761,0.95,1.409
Product_9698,2.65,2.265,1.562,2.487,8.802
Product_9700,3.461,1.695,0.9,0.877,1.338
Product_9701,2.992,2.228,1.035,1.866,4.3
Product_9706,3.115,2.0,2.223,1.947,8.658
Product_9707,2.596,2.039,1.788,1.845,6.729
Product_9711,2.331,1.168,1.772,1.148,2.377
Product_9712,1.658,0.608,2.179,2.227,2.95
Product_9715,4.282,1.597,2.163,1.347,4.653
Product_9718,4.705,0.806,1.833,1.012,1.496
Product_9719,1.77,0.545,1.75,1.688,1.611
Product_9720,3.623,1.682,1.387,1.421,3.316
Product_9723,1.284,1.765,1.392,1.221,3.0
Product_9726,1.911,2.421,2.361,2.242,12.82
Product_9728,3.99,2.232,0.843,1.511,2.844
Product_9732,1.575,0.83,2.408,2.121,4.239
Product_9733,2.115,1.675,2.348,2.131,8.382
Product_9735,3.056,1.334,2.383,2.407,7.651
Product_9736,2.03,1.987,1.678,1.178,3.927
Product_9739,4.805,1.222,1.895,1.169,2.706
Product_9740,3.441,1.651,2.161,1.924,6.862
Product_9742,3.847,1.623,0.644,1.982,2.072
Product_9743,3.268,2.307,1.186,2.125,5.813
Product_9745,1.085,1.302,2.069,0.616,1.658
Product_9746,3.876,2.336,1.911,1.464,6.534
Product_9747,1.041,0.693,1.794,0.548,0.682
Product_9748,1.352,1.602,2.086,1.962,6.555
Product_9749,1.776,1.151,0.544,0.708,0.443
Product_9751,2.898,1.293,1.223,0.672,1.062
Product_9756,1.479,2.001,2.289,0.586,2.684
Product_9757,2.012,1.246,1.213,1.038,1.569
Product_9758,0.918,1.798,1.151,1.684,3.486
Product_9761,2.418,2.415,2.367,1.19,6.8
Product_9764,3.755,0.579,0.927,0.803,0.43
Product_9765,2.99,2.139,1.543,0.674,2.225
Product_9766,4.484,0.841,2.173,2.432,4.443
Product_9770,2.672,1.642,1.896,1.778,5.533
Product_9772,4.517,2.306,1.97,0.92,4.181
Product_9777,0.856,2.147,1.152,1.458,3.608
Product_9778,0.926,2.33,1.235,1.522,4.379
Product_9784,0.998,0.889,2.268,1.937,3.903
Product_9789,0.982,1.222,1.27,2.371,3.679
Product_9790,0.953,1.429,0.889,2.075,2.635
Product_9792,0.639,1.858,1.802,2.448,8.2
Product_9794,3.647,1.463,0.791,2.065,2.391
Product_9799,4.327,1.893,2.37,0.588,2.637
Product_9801,1.341,1.77,0.978,2.45,4.242
Product_9804,1.335,2.014,1.538,2.093,6.485
Product_9807,0.705,2.216,1.854,0.826,3.393
Product_9808,2.097,1.118,1.151,2.27,2.924
Product_9811,3.963,1.272,1.298,2.471,4.077
Product_9812,2.133,2.372,1.257,0.995,2.966
Product_9813,3.544,1.354,0.833,2.267,2.557
Product_9815,2.978,2.189,1.3,2.428,6.908
Product_9817,1.837,1.617,2.118,1.472,5.04
Product_9819,2.921,0.933,1.114,1.119,1.163
Product_9820,0.805,1.793,1.404,0.984,2.477
Product_9821,1.002,1.051,0.945,0.518,0.514
Product_9822,0.881,1.422,1.653,0.752,1.768
Product_9824,3.835,0.918,2.296,2.193,4.62
Product_9825,3.072,0.819,0.877,0.528,0.379
Product_9826,1.415,0.503,0.924,1.566,0.728
Product_9828,3.432,1.877,0.89,1.987,3.319
Product_9829,2.637,0.974,2.316,1.439,3.247
Product_9830,2.836,1.984,1.065,1.137,2.401
Product_9831,2.407,0.667,2.366,2.438,3.849
Product_9832,2.424,0.71,2.138,1.519,2.306
Product_9833,4.063,2.469,0.523,0.857,1.106
Product_9834,3.878,1.549,1.283,1.275,2.536
Product_9837,0.837,1.62,1.483,2.347,5.64
Product_9839,1.338,0.704,1.943,1.363,1.865
Product_9843,2.061,1.065,0.565,2.445,1.471
Product_9848,4.517,0.952,2.177,2.436,5.049
